Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30272,29,blue-collar,married,secondary,no,321,yes,yes,cellular,2,feb,102,2,-1,0,unknown,no
30273,36,management,married,tertiary,no,630,no,no,cellular,2,feb,285,1,-1,0,unknown,yes
30274,42,unemployed,single,secondary,no,1523,yes,no,cellular,2,feb,736,1,-1,0,unknown,no
30275,57,management,married,secondary,no,123,no,no,cellular,2,feb,154,2,-1,0,unknown,no
30276,37,management,single,tertiary,no,230,yes,yes,cellular,2,feb,120,2,272,1,failure,no
30277,45,admin.,married,secondary,no,1214,yes,no,cellular,2,feb,150,2,189,2,failure,no
30278,26,services,single,secondary,no,37,no,yes,cellular,2,feb,219,5,-1,0,unknown,no
30279,35,technician,married,tertiary,no,1526,yes,no,cellular,2,feb,236,2,217,4,failure,no
30280,41,services,divorced,secondary,no,-376,yes,no,cellular,2,feb,421,3,238,9,other,no
30281,33,admin.,married,secondary,no,482,yes,no,cellular,2,feb,249,1,-1,0,unknown,no
30282,31,management,married,tertiary,no,4015,yes,no,cellular,2,feb,95,2,241,3,other,no
30283,31,management,single,tertiary,no,1017,no,no,cellular,2,feb,83,1,-1,0,unknown,no
30284,38,unemployed,single,secondary,no,2876,no,no,cellular,2,feb,245,2,-1,0,unknown,no
30285,39,admin.,divorced,secondary,no,442,yes,no,cellular,2,feb,204,2,257,2,other,no
30286,56,entrepreneur,married,secondary,no,5838,no,no,cellular,2,feb,116,2,230,2,failure,no
30287,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,no
30288,33,blue-collar,single,secondary,no,123,no,no,cellular,2,feb,175,2,-1,0,unknown,no
30289,31,management,single,tertiary,no,3283,no,no,cellular,2,feb,258,1,73,1,failure,yes
30290,46,management,divorced,tertiary,no,665,yes,no,cellular,2,feb,158,2,207,1,other,no
30291,31,technician,married,secondary,no,671,no,no,cellular,2,feb,119,2,175,2,failure,no
30292,30,self-employed,single,tertiary,no,432,yes,no,cellular,2,feb,402,1,-1,0,unknown,yes
30293,57,technician,married,secondary,no,589,yes,no,cellular,2,feb,223,1,76,4,failure,no
30294,26,technician,single,tertiary,no,15161,no,no,cellular,2,feb,280,1,-1,0,unknown,yes
30295,32,admin.,single,secondary,no,613,yes,no,cellular,2,feb,88,1,-1,0,unknown,no
30296,54,management,divorced,tertiary,no,2037,no,no,cellular,2,feb,96,1,-1,0,unknown,no
30297,55,retired,married,secondary,no,-185,no,yes,telephone,2,feb,463,2,-1,0,unknown,no
30298,67,retired,married,tertiary,no,2841,no,no,cellular,2,feb,62,1,-1,0,unknown,no
30299,53,management,married,tertiary,no,1759,no,no,cellular,2,feb,220,3,-1,0,unknown,no
30300,30,admin.,single,secondary,no,3156,no,no,cellular,2,feb,170,1,-1,0,unknown,no
30301,29,admin.,single,secondary,no,-498,yes,no,cellular,2,feb,99,3,227,14,failure,no
30302,46,technician,married,unknown,no,304,no,no,cellular,2,feb,202,2,-1,0,unknown,no
30303,26,self-employed,single,tertiary,no,458,yes,yes,cellular,2,feb,117,7,-1,0,unknown,no
30304,37,technician,single,tertiary,no,-1,yes,no,cellular,2,feb,223,2,200,7,other,no
30305,38,admin.,single,secondary,no,569,yes,yes,cellular,2,feb,164,2,272,2,failure,no
30306,28,management,single,tertiary,no,233,no,no,telephone,2,feb,51,2,-1,0,unknown,no
30307,41,management,single,tertiary,no,601,yes,yes,cellular,2,feb,457,2,-1,0,unknown,no
30308,49,unemployed,married,primary,no,157,yes,no,cellular,2,feb,131,2,-1,0,unknown,no
30309,36,management,single,unknown,no,601,no,no,cellular,2,feb,237,2,-1,0,unknown,no
30310,40,entrepreneur,divorced,secondary,no,1247,yes,no,cellular,2,feb,445,2,-1,0,unknown,no
30311,43,admin.,single,secondary,no,-247,yes,yes,cellular,2,feb,751,2,76,4,failure,yes
30312,34,technician,married,secondary,no,4,yes,no,cellular,2,feb,105,2,263,1,failure,no
30313,42,management,married,tertiary,no,477,yes,no,cellular,2,feb,413,2,242,3,failure,no
30314,39,services,married,secondary,no,52,no,no,telephone,2,feb,1420,3,-1,0,unknown,yes
30315,33,unemployed,single,tertiary,no,617,no,no,cellular,2,feb,620,2,-1,0,unknown,no
30316,53,technician,married,secondary,no,598,no,no,cellular,2,feb,340,3,264,2,failure,no
30317,27,technician,single,unknown,no,0,yes,no,cellular,2,feb,168,1,-1,0,unknown,no
30318,39,entrepreneur,married,tertiary,no,4,yes,yes,cellular,2,feb,871,4,-1,0,unknown,no
30319,55,unemployed,married,secondary,no,1339,no,no,cellular,2,feb,299,2,-1,0,unknown,no
30320,49,blue-collar,married,primary,no,4,yes,yes,cellular,2,feb,161,2,-1,0,unknown,no
30321,47,technician,married,secondary,no,1167,yes,no,cellular,2,feb,139,3,73,2,success,no
30322,57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,no
30323,83,retired,married,tertiary,no,6236,no,no,cellular,2,feb,283,2,-1,0,unknown,no
30324,39,blue-collar,married,primary,no,541,yes,no,cellular,2,feb,361,2,258,1,other,no
30325,70,management,married,tertiary,no,13297,no,no,cellular,2,feb,579,2,-1,0,unknown,no
30326,35,blue-collar,married,primary,no,526,yes,no,cellular,2,feb,914,2,-1,0,unknown,no
30327,29,management,married,secondary,no,-420,yes,no,cellular,2,feb,77,3,-1,0,unknown,no
30328,48,blue-collar,single,primary,no,623,yes,no,cellular,2,feb,1425,2,-1,0,unknown,yes
30329,32,management,single,tertiary,no,739,yes,no,cellular,2,feb,266,2,-1,0,unknown,no
30330,31,management,divorced,tertiary,no,0,no,no,cellular,2,feb,269,2,-1,0,unknown,no
30331,21,student,single,secondary,no,948,no,no,telephone,2,feb,77,2,-1,0,unknown,no
30332,46,blue-collar,married,primary,no,977,no,yes,telephone,2,feb,436,3,-1,0,unknown,yes
30333,28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,no
30334,41,blue-collar,divorced,primary,no,320,yes,no,cellular,2,feb,844,2,252,1,failure,no
30335,26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,yes
30336,52,admin.,married,secondary,no,2851,no,yes,telephone,2,feb,35,1,-1,0,unknown,no
30337,28,management,single,tertiary,no,-328,yes,no,telephone,2,feb,318,2,-1,0,unknown,no
30338,43,management,married,primary,no,73,no,no,cellular,2,feb,182,2,-1,0,unknown,no
30339,45,admin.,divorced,secondary,no,479,no,no,cellular,2,feb,83,2,-1,0,unknown,no
30340,36,admin.,married,secondary,no,304,yes,no,cellular,2,feb,249,3,-1,0,unknown,no
30341,51,services,married,secondary,no,615,no,no,cellular,2,feb,1110,2,-1,0,unknown,no
30342,45,admin.,married,secondary,yes,1,no,no,telephone,2,feb,1028,2,207,1,other,no
30343,39,management,married,tertiary,no,588,yes,yes,cellular,2,feb,2256,2,-1,0,unknown,no
30344,51,technician,married,secondary,no,100,no,no,cellular,2,feb,467,2,-1,0,unknown,yes
30345,40,blue-collar,married,secondary,yes,231,yes,no,cellular,2,feb,69,3,-1,0,unknown,no
30346,28,admin.,married,secondary,no,629,no,no,cellular,2,feb,160,4,-1,0,unknown,no
30347,38,technician,married,secondary,no,581,yes,no,cellular,2,feb,223,2,272,1,failure,no
30348,30,services,single,secondary,no,3485,no,no,cellular,2,feb,142,2,-1,0,unknown,no
30349,34,unemployed,single,secondary,no,847,no,no,cellular,2,feb,684,2,-1,0,unknown,no
30350,32,technician,single,tertiary,no,1534,no,no,cellular,2,feb,199,2,-1,0,unknown,no
30351,47,entrepreneur,divorced,secondary,no,186,no,no,cellular,2,feb,112,2,-1,0,unknown,no
30352,37,self-employed,divorced,secondary,no,1082,no,no,cellular,2,feb,127,3,5,5,other,no
30353,46,blue-collar,married,secondary,no,-221,yes,yes,cellular,2,feb,219,2,244,1,failure,no
30354,55,blue-collar,married,primary,no,145,no,no,telephone,2,feb,59,3,5,2,other,no
30355,53,blue-collar,divorced,primary,no,-1,yes,no,cellular,2,feb,138,3,5,1,other,no
30356,29,technician,divorced,secondary,no,-95,yes,no,cellular,2,feb,42,7,228,1,other,no
30357,35,management,single,unknown,no,342,no,yes,cellular,2,feb,427,4,-1,0,unknown,no
30358,51,blue-collar,married,primary,no,2095,yes,yes,cellular,2,feb,438,4,-1,0,unknown,no
30359,27,student,single,tertiary,no,24,yes,no,cellular,2,feb,344,2,-1,0,unknown,no
30360,49,management,married,secondary,no,466,no,no,cellular,2,feb,21,3,-1,0,unknown,no
30361,33,services,married,secondary,no,317,yes,no,cellular,2,feb,141,4,201,1,other,no
30362,29,student,single,tertiary,no,1679,no,no,cellular,2,feb,485,2,-1,0,unknown,no
30363,50,technician,divorced,secondary,no,8,no,no,cellular,2,feb,171,2,5,1,other,no
30364,31,management,married,tertiary,no,40,no,no,cellular,2,feb,118,2,-1,0,unknown,no
30365,44,technician,divorced,tertiary,no,245,yes,no,cellular,2,feb,347,2,-1,0,unknown,no
30366,46,technician,married,secondary,no,317,yes,yes,cellular,2,feb,24,7,250,1,failure,no
30367,37,technician,married,tertiary,no,0,yes,no,cellular,2,feb,440,2,-1,0,unknown,no
30368,48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,unknown,no
30369,65,retired,married,tertiary,no,1948,no,no,cellular,2,feb,102,2,-1,0,unknown,no
30370,37,management,married,unknown,no,247,no,no,cellular,2,feb,192,2,208,1,failure,no
30371,27,student,single,unknown,no,1444,no,no,cellular,2,feb,248,2,-1,0,unknown,no
30372,36,admin.,married,secondary,no,606,yes,no,cellular,2,feb,102,2,-1,0,unknown,no
30373,35,admin.,married,secondary,no,287,yes,no,cellular,2,feb,115,3,245,8,failure,no
30374,58,retired,divorced,secondary,no,8266,yes,no,cellular,2,feb,98,2,271,1,failure,no
30375,46,technician,married,secondary,no,1028,yes,no,cellular,2,feb,96,2,208,1,failure,no
30376,55,admin.,single,secondary,yes,986,no,yes,cellular,2,feb,12,3,-1,0,unknown,no
30377,28,unemployed,married,primary,no,7459,yes,no,cellular,2,feb,981,5,269,2,failure,yes
30378,40,technician,divorced,secondary,no,93,no,no,cellular,2,feb,123,2,-1,0,unknown,no
30379,35,management,married,tertiary,no,194,no,no,cellular,2,feb,56,2,-1,0,unknown,no
30380,37,admin.,married,secondary,no,2254,no,no,telephone,2,feb,233,2,-1,0,unknown,no
30381,59,entrepreneur,divorced,secondary,no,0,no,yes,cellular,2,feb,69,2,-1,0,unknown,no
30382,50,technician,divorced,secondary,no,0,no,no,cellular,2,feb,91,2,-1,0,unknown,no
30383,65,retired,married,primary,no,1343,no,no,telephone,2,feb,468,2,-1,0,unknown,no
30384,55,blue-collar,married,secondary,no,754,no,no,cellular,2,feb,218,3,-1,0,unknown,no
30385,49,technician,married,secondary,no,1811,yes,yes,cellular,2,feb,168,2,245,1,other,no
30386,65,retired,married,tertiary,no,162,no,no,cellular,2,feb,141,2,-1,0,unknown,no
30387,52,services,married,secondary,no,820,yes,no,cellular,2,feb,135,2,-1,0,unknown,no
30388,35,blue-collar,married,primary,no,0,yes,yes,cellular,2,feb,698,2,271,2,other,no
30389,35,admin.,married,secondary,no,220,yes,no,cellular,2,feb,153,4,244,13,failure,no
30390,33,management,single,tertiary,no,0,yes,no,cellular,2,feb,116,3,-1,0,unknown,no
30391,39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,unknown,no
30392,29,management,single,tertiary,no,2439,no,no,cellular,2,feb,263,2,-1,0,unknown,no
30393,37,management,married,tertiary,no,751,yes,no,cellular,2,feb,186,4,-1,0,unknown,no
30394,42,management,married,tertiary,no,11093,no,no,cellular,2,feb,156,2,-1,0,unknown,no
30395,37,technician,married,secondary,no,318,no,no,cellular,2,feb,167,1,187,2,failure,no
30396,31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,no
30397,31,management,single,tertiary,no,3295,no,no,cellular,2,feb,845,2,-1,0,unknown,no
30398,37,management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,other,yes
30399,37,blue-collar,married,primary,no,643,yes,yes,cellular,2,feb,81,3,269,3,other,no
30400,42,blue-collar,married,primary,no,718,no,no,cellular,2,feb,556,2,-1,0,unknown,no
30401,45,technician,married,secondary,no,0,yes,yes,telephone,2,feb,111,2,208,1,failure,no
30402,54,management,married,tertiary,no,67,yes,no,cellular,2,feb,161,3,73,1,other,no
30403,35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,other,no
30404,31,services,single,tertiary,no,620,no,no,cellular,2,feb,189,1,-1,0,unknown,no
30405,39,blue-collar,single,secondary,no,-480,yes,yes,cellular,2,feb,147,2,252,3,other,no
30406,42,services,married,primary,no,124,yes,no,cellular,2,feb,164,2,262,2,failure,no
30407,29,technician,single,secondary,no,286,no,no,telephone,2,feb,70,2,-1,0,unknown,no
30408,33,services,divorced,secondary,no,69,yes,no,cellular,2,feb,300,2,-1,0,unknown,no
30409,33,management,single,tertiary,no,153,yes,no,cellular,2,feb,405,1,-1,0,unknown,no
30410,36,management,married,tertiary,no,806,yes,no,cellular,3,feb,106,2,259,1,failure,no
30411,34,admin.,divorced,secondary,no,66,no,no,cellular,3,feb,11,6,-1,0,unknown,no
30412,54,technician,divorced,secondary,no,0,yes,yes,cellular,3,feb,62,2,203,5,failure,no
30413,49,management,divorced,tertiary,no,4961,yes,no,cellular,3,feb,298,2,231,1,failure,no
30414,36,services,single,secondary,no,528,no,no,cellular,3,feb,225,2,-1,0,unknown,no
30415,47,services,married,secondary,no,1160,yes,no,cellular,3,feb,117,2,221,4,failure,no
30416,33,services,married,secondary,no,312,yes,yes,cellular,3,feb,7,8,-1,0,unknown,no
30417,35,management,single,tertiary,no,539,yes,no,cellular,3,feb,198,2,267,1,other,no
30418,41,blue-collar,married,secondary,no,0,yes,no,cellular,3,feb,182,2,-1,0,unknown,no
30419,26,services,single,tertiary,no,2803,no,no,cellular,3,feb,11,7,-1,0,unknown,no
30420,36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,failure,no
30421,33,management,married,tertiary,no,644,yes,yes,cellular,3,feb,124,2,271,2,failure,no
30422,36,services,single,secondary,no,5315,yes,no,cellular,3,feb,43,4,-1,0,unknown,no
30423,60,retired,married,secondary,no,0,no,no,cellular,3,feb,149,1,-1,0,unknown,no
30424,59,housemaid,married,primary,no,182,no,no,cellular,3,feb,133,1,-1,0,unknown,no
30425,60,services,married,secondary,no,594,yes,no,cellular,3,feb,35,7,265,5,other,no
30426,33,management,married,tertiary,no,0,no,no,cellular,3,feb,624,1,-1,0,unknown,no
30427,36,blue-collar,married,secondary,no,414,no,no,cellular,3,feb,136,3,-1,0,unknown,no
30428,54,blue-collar,married,secondary,no,5372,yes,no,telephone,3,feb,221,2,-1,0,unknown,no
30429,25,management,single,tertiary,no,2305,no,no,cellular,3,feb,207,1,-1,0,unknown,no
30430,26,management,single,tertiary,no,1720,no,no,cellular,3,feb,383,1,-1,0,unknown,no
30431,53,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,yes
30432,31,blue-collar,married,tertiary,no,433,no,yes,cellular,3,feb,114,1,-1,0,unknown,no
30433,32,self-employed,married,tertiary,no,428,no,yes,cellular,3,feb,142,2,-1,0,unknown,no
30434,43,services,single,secondary,no,21,no,no,cellular,3,feb,203,3,-1,0,unknown,no
30435,31,admin.,single,secondary,no,8626,no,no,cellular,3,feb,155,1,-1,0,unknown,no
30436,53,technician,married,secondary,no,5797,yes,no,cellular,3,feb,267,4,-1,0,unknown,no
30437,51,services,married,secondary,no,867,yes,no,cellular,3,feb,177,2,211,3,failure,no
30438,25,technician,single,secondary,no,582,no,yes,cellular,3,feb,438,1,-1,0,unknown,no
30439,36,management,single,tertiary,no,-679,yes,yes,cellular,3,feb,110,1,-1,0,unknown,no
30440,40,admin.,single,secondary,no,5061,no,yes,cellular,3,feb,63,2,-1,0,unknown,no
30441,43,technician,married,secondary,no,308,yes,no,cellular,3,feb,137,3,264,4,other,no
30442,31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,success,no
30443,48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,other,no
30444,34,services,married,primary,no,285,yes,no,cellular,3,feb,625,4,-1,0,unknown,no
30445,32,services,married,secondary,no,414,yes,no,cellular,3,feb,236,2,272,1,failure,no
30446,50,housemaid,single,primary,no,1158,yes,no,cellular,3,feb,116,3,265,3,failure,no
30447,37,housemaid,married,secondary,no,12939,yes,yes,cellular,3,feb,77,3,202,9,failure,no
30448,54,retired,married,primary,no,117,no,no,cellular,3,feb,165,3,-1,0,unknown,no
30449,29,technician,single,tertiary,no,1669,no,no,cellular,3,feb,297,1,-1,0,unknown,yes
30450,57,admin.,married,secondary,no,169,no,no,cellular,3,feb,369,1,-1,0,unknown,yes
30451,46,blue-collar,married,secondary,no,1232,no,yes,cellular,3,feb,300,3,195,8,other,no
30452,55,retired,married,tertiary,no,8037,no,no,cellular,3,feb,114,2,-1,0,unknown,no
30453,43,services,divorced,secondary,no,553,yes,no,telephone,3,feb,362,2,-1,0,unknown,no
30454,34,admin.,married,secondary,no,-142,yes,no,cellular,3,feb,107,3,-1,0,unknown,no
30455,25,admin.,single,secondary,no,483,no,yes,cellular,3,feb,189,1,-1,0,unknown,yes
30456,28,services,single,secondary,no,387,no,no,cellular,3,feb,158,5,-1,0,unknown,no
30457,35,services,married,secondary,no,1659,yes,no,cellular,3,feb,149,3,215,1,failure,no
30458,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,no
30459,34,blue-collar,single,primary,no,517,no,yes,cellular,3,feb,330,2,-1,0,unknown,no
30460,58,retired,married,primary,no,3401,yes,no,cellular,3,feb,84,3,265,2,failure,no
30461,41,management,single,tertiary,no,572,yes,no,cellular,3,feb,419,2,271,2,failure,no
30462,31,management,single,tertiary,no,2915,no,no,cellular,3,feb,211,1,-1,0,unknown,no
30463,54,technician,divorced,secondary,no,2749,yes,no,cellular,3,feb,341,2,-1,0,unknown,no
30464,32,admin.,single,unknown,no,393,no,no,cellular,3,feb,169,2,-1,0,unknown,no
30465,68,retired,divorced,primary,no,250,no,no,cellular,3,feb,360,1,-1,0,unknown,yes
30466,28,entrepreneur,married,tertiary,no,59,no,no,cellular,3,feb,330,3,190,6,failure,no
30467,30,blue-collar,married,secondary,no,363,yes,no,cellular,3,feb,165,1,-1,0,unknown,no
30468,47,entrepreneur,married,tertiary,no,8118,no,no,cellular,3,feb,326,3,-1,0,unknown,no
30469,28,admin.,single,tertiary,no,282,yes,yes,cellular,3,feb,329,1,-1,0,unknown,no
30470,27,technician,single,secondary,no,1235,no,no,cellular,3,feb,191,1,-1,0,unknown,no
30471,47,blue-collar,single,secondary,no,152,yes,no,cellular,3,feb,193,3,271,4,failure,no
30472,43,blue-collar,married,secondary,yes,128,yes,no,cellular,3,feb,71,1,-1,0,unknown,no
30473,29,technician,single,secondary,no,307,yes,no,cellular,3,feb,216,1,-1,0,unknown,no
30474,32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no
30475,34,technician,married,secondary,no,2467,no,no,cellular,3,feb,368,1,-1,0,unknown,no
30476,31,services,married,primary,no,997,yes,no,cellular,3,feb,256,1,190,3,failure,no
30477,35,admin.,single,secondary,no,0,yes,no,cellular,3,feb,80,1,273,1,failure,no
30478,50,blue-collar,single,primary,no,1558,yes,no,cellular,3,feb,294,1,265,1,other,no
30479,32,blue-collar,married,secondary,no,4471,yes,no,cellular,3,feb,197,1,270,2,failure,no
30480,33,technician,single,tertiary,no,390,yes,no,cellular,3,feb,161,1,256,1,failure,no
30481,29,technician,single,tertiary,no,323,no,no,cellular,3,feb,118,1,-1,0,unknown,no
30482,29,services,married,secondary,no,222,yes,no,cellular,3,feb,197,1,250,23,failure,no
30483,44,unemployed,married,primary,no,1617,no,no,telephone,3,feb,56,1,-1,0,unknown,no
30484,29,student,single,tertiary,no,246,no,no,cellular,3,feb,269,1,-1,0,unknown,no
30485,43,blue-collar,divorced,primary,no,177,no,no,cellular,3,feb,124,1,-1,0,unknown,no
30486,27,unemployed,single,primary,no,1088,no,no,cellular,3,feb,201,1,-1,0,unknown,no
30487,35,unemployed,single,primary,no,483,no,no,cellular,3,feb,115,1,-1,0,unknown,no
